/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05562.wav|ở lại hơn tiếng rồi cô đi siêu thị mua thêm đồ ăn về nấu .|ở lại hơn tiếng rồi cô đi siêu thị mua thêm đồ ăn về nấu .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12089.wav|giữ chỗ ngay hôm nay để nhận được nhiều ưu đãi của chủ đầu tư cơ hội bốc thăm các phần quà có giá trị .|giữ chỗ ngay hôm nay để nhận được nhiều ưu đãi của chủ đầu tư cơ hội bốc thăm các phần quà có giá trị .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08575.wav|thế nhưng nếu như phở là món ăn nổi tiếng nhất thì bún chả mới là sự lựa chọn hàng đầu cho bữa trưa tại thủ đô .|thế nhưng nếu như phở là món ăn nổi tiếng nhất thì bún chả mới là sự lựa chọn hàng đầu cho bữa trưa tại thủ đô .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09839.wav|nhiều khán giả xúc động nghẹn ngào trước tâm sự của các em .|nhiều khán giả xúc động nghẹn ngào trước tâm sự của các em .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06796.wav|cận cảnh khu nuôi gấu bán tự nhiên đầu tiên của việt nam .|cận cảnh khu nuôi gấu bán tự nhiên đầu tiên của việt nam .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01187.wav|do đó bạn hãy dùng xà phòng tiêu diệt vi khuẩn nhằm rửa tay thật sạch lau khô bởi vì khăn bông mềm trước khi chăm sóc da nhé .|do đó bạn hãy dùng xà phòng tiêu diệt vi khuẩn nhằm rửa tay thật sạch lau khô bởi vì khăn bông mềm trước khi chăm sóc da nhé .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14124.wav|em son này rất dễ thương lại có mùi rất thơm giá cả lại rất sinh viên .|em son này rất dễ thương lại có mùi rất thơm giá cả lại rất sinh viên .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_13046.wav|sau đó anh dự định mai danh ẩn tích một thời gian để thực hiện những ước mơ ấp ủ từ lâu trong vai trò nhà sản xuất .|sau đó anh dự định mai danh ẩn tích một thời gian để thực hiện những ước mơ ấp ủ từ lâu trong vai trò nhà sản xuất .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04873.wav|nhận tin báo lực lượng chức năng địa phương cùng người nhái có mặt tại hiện trường mò tìm thi thể nạn nhân .|nhận tin báo lực lượng chức năng địa phương cùng người nhái có mặt tại hiện trường mò tìm thi thể nạn nhân .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_11952.wav|kết thúc phần trình diễn hoàng oanh lại cả gan yêu cầu .|kết thúc phần trình diễn hoàng oanh lại cả gan yêu cầu .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04126.wav|chúng tôi rất tự hào đã được phục vụ trong sự ủng hộ nhiệt tình của quý khách hàng trong suốt thời gian qua .|chúng tôi rất tự hào đã được phục vụ trong sự ủng hộ nhiệt tình của quý khách hàng trong suốt thời gian qua .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14096.wav|đứng thẳng người ưỡn ngực ra để cột sống được tự nhiên hai bàn chân song song với nhau dạng ra ngang với tầm vai của mình .|đứng thẳng người ưỡn ngực ra để cột sống được tự nhiên hai bàn chân song song với nhau dạng ra ngang với tầm vai của mình .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10527.wav|điều đó không có nghĩa là bạn có thể uống bia rượu thường xuyên .|điều đó không có nghĩa là bạn có thể uống bia rượu thường xuyên .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14272.wav|được đặt câu hỏi cho giảng viên trao đổi cùng các học viên khác trong phần thảo luận khóa .|được đặt câu hỏi cho giảng viên trao đổi cùng các học viên khác trong phần thảo luận khóa .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04987.wav|không nên gò ép trẻ vào một phạm vi giờ để con tập đàn .|không nên gò ép trẻ vào một phạm vi giờ để con tập đàn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09606.wav|anh chấp nhận đá tiền đạo tiền vệ tấn công tiền vệ phòng ngự hay thậm chí là cả hậu vệ mỗi khi được yêu cầu .|anh chấp nhận đá tiền đạo tiền vệ tấn công tiền vệ phòng ngự hay thậm chí là cả hậu vệ mỗi khi được yêu cầu .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03680_1.wav|tường thuật trực tiếp các sự kiện chính trị của huyện nho quan .|tường thuật trực tiếp các sự kiện chính trị của huyện nho quan .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06276.wav|nhiều người tham dự sự kiện đứng nghe trí trung hát rất chăm chú với sự yêu mến nồng nhiệt .|nhiều người tham dự sự kiện đứng nghe trí trung hát rất chăm chú với sự yêu mến nồng nhiệt .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_08721.wav|so với những gì diễn ra ở lượt đi thời thế bây giờ đã khác .|so với những gì diễn ra ở lượt đi thời thế bây giờ đã khác .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01266_6.wav|gừng .|gừng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12587.wav|tuy nhiên hình ảnh của công ty sẽ được lăng xê với những chiến dịch lăng xê cập nhật những bài viết .|tuy nhiên hình ảnh của công ty sẽ được lăng xê với những chiến dịch lăng xê cập nhật những bài viết .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14845.wav|màu tóc này cũng là một sự gợi ý không tồi cho các cô nàng đã chán mái tóc vàng rực rỡ suốt mùa hè .|màu tóc này cũng là một sự gợi ý không tồi cho các cô nàng đã chán mái tóc vàng rực rỡ suốt mùa hè .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05949.wav|nước xúc miệng sẽ có tác dụng sát khuẩn và nhanh chóng làm dịu đi những nốt mụn đặc biệt là mụn bọc hay mụn mủ .|nước xúc miệng sẽ có tác dụng sát khuẩn và nhanh chóng làm dịu đi những nốt mụn đặc biệt là mụn bọc hay mụn mủ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00373_1.wav|bây giờ .|bây giờ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02156.wav|ngoài ra nhóm đề tài cũng đã xây dựng được bản hướng dẫn kỹ thuật trồng thâm canh cây mắc ca và hướng dẫn nhân giống bằng hom cây mắc ca .|ngoài ra nhóm đề tài cũng đã xây dựng được bản hướng dẫn kỹ thuật trồng thâm canh cây mắc ca và hướng dẫn nhân giống bằng hom cây mắc ca .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07392.wav|đây là một trong những trường hợp mang thai vô cùng hiếm gặp chỉ có khoảng hai mươi trường hợp từng được ghi nhận trên toàn thế giới .|đây là một trong những trường hợp mang thai vô cùng hiếm gặp chỉ có khoảng hai mươi trường hợp từng được ghi nhận trên toàn thế giới .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05549.wav|đây là mẫu người đàn ông tuyệt vời và người vợ sẽ rất hạnh phúc bởi anh chàng thuộc dạng đàn ông quý vợ hơn tiền .|đây là mẫu người đàn ông tuyệt vời và người vợ sẽ rất hạnh phúc bởi anh chàng thuộc dạng đàn ông quý vợ hơn tiền .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12165.wav|nằm ngay vị trí đẹp đường rộng vỉa hè cây xanh đường thông kinh doanh buôn bán đều tốt .|nằm ngay vị trí đẹp đường rộng vỉa hè cây xanh đường thông kinh doanh buôn bán đều tốt .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00869.wav|là tài sản đặc biệt của cả nhà nên các thành viên trong đại gia đình nông dân rất dày công chăm sóc và giữ gìn rừng quế.|là tài sản đặc biệt của cả nhà nên các thành viên trong đại gia đình nông dân rất dày công chăm sóc và giữ gìn rừng quế .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01681_3.wav|nơi có khả năng gây mầm bệnh còn gặp nhiều khó khăn .|nơi có khả năng gây mầm bệnh còn gặp nhiều khó khăn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00629_3.wav|các nữ chiến sĩ công an tương lai diện quần áo biểu diễn thể hiện khả năng vũ đạo khỏe khoắn .|các nữ chiến sĩ công an tương lai diện quần áo biểu diễn thể hiện khả năng vũ đạo khỏe khoắn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06174.wav|tò mò tôi mở điện thoại anh xem thì phát hiện ra một thế giới khác của anh .|tò mò tôi mở điện thoại anh xem thì phát hiện ra một thế giới khác của anh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06688.wav|thành phần xuyên khung gừng day đau xương cỏ xước thổ phục linh thiên niên kiện bột bạc hà hương nhu vừa đủ .|thành phần xuyên khung gừng day đau xương cỏ xước thổ phục linh thiên niên kiện bột bạc hà hương nhu vừa đủ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05052.wav|với máy tốc độ nhanh sẽ liên quan tới phần mực in khôn xiết mật thiết .|với máy tốc độ nhanh sẽ liên quan tới phần mực in khôn xiết mật thiết .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_11375.wav|nhưng hiện tại cô phát thanh viên xinh đẹp luôn tự hào và cảm thấy may mắn khi được làm vợ nghĩa .|nhưng hiện tại cô phát thanh viên xinh đẹp luôn tự hào và cảm thấy may mắn khi được làm vợ nghĩa .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_04490.wav|hai con người mà triết lý của họ luôn in dấu đậm nét lên những đội bóng mà họ đi qua .|hai con người mà triết lý của họ luôn in dấu đậm nét lên những đội bóng mà họ đi qua .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_06620.wav|đáng lẽ ra giờ này ở cái tuổi gần đất xa trời bà không phải là người phải túc trực ở đây .|đáng lẽ ra giờ này ở cái tuổi gần đất xa trời bà không phải là người phải túc trực ở đây .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01700.wav|chính điều này đã tạo hiểu lầm tới hành khách với suy nghĩ cứ đến sớm nhất khi mở bán là được mua vé giá rẻ.|chính điều này đã tạo hiểu lầm tới hành khách với suy nghĩ cứ đến sớm nhất khi mở bán là được mua vé giá rẻ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12209.wav|sản phẩm đa dạng về mẫu mã kích thước và đảm bảo về chất lượng nên được người tiêu dùng đánh giá rất cao .|sản phẩm đa dạng về mẫu mã kích thước và đảm bảo về chất lượng nên được người tiêu dùng đánh giá rất cao .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_12019.wav|gây nhiều tranh cãi khi sử dụng cụm từ tha thu từng được cộng đồng mạng sử dụng để giễu cợt sơn tùng .|gây nhiều tranh cãi khi sử dụng cụm từ tha thu từng được cộng đồng mạng sử dụng để giễu cợt sơn tùng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09370.wav|khi kết duyên với ba tuổi này bạn chỉ có một cuộc sống đủ ăn đủ mặc mà lại ít có khi được an nhàn thảnh thơi được .|khi kết duyên với ba tuổi này bạn chỉ có một cuộc sống đủ ăn đủ mặc mà lại ít có khi được an nhàn thảnh thơi được .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_05271.wav|chị ru ngủ tắm giặt thậm chí là buổi tối tôi chỉ việc vắt sữa rồi ngủ cả đêm vì nửa đêm em bé dậy chị sẽ cho bú luôn .|chị ru ngủ tắm giặt thậm chí là buổi tối tôi chỉ việc vắt sữa rồi ngủ cả đêm vì nửa đêm em bé dậy chị sẽ cho bú luôn .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07348.wav|về sự khôn lớn răng khôn trong tiếng hà lan có nghĩa là trí tuệ .|về sự khôn lớn răng khôn trong tiếng hà lan có nghĩa là trí tuệ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_10714.wav|ngọc trinh bất ngờ khoe siêu xe mới tậu hơn chục tỷ đồng .|ngọc trinh bất ngờ khoe siêu xe mới tậu hơn chục tỷ đồng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14032.wav|vay đứng là thế còn vay nóng tức trao tiền ngay không qua bất cứ một thủ tục nào .|vay đứng là thế còn vay nóng tức trao tiền ngay không qua bất cứ một thủ tục nào .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01658.wav|điện lạnh bách khoa với các kỹ sư nhiều năm kinh nghiệm chuyên sâu trong ngành nghề .|điện lạnh bách khoa với các kỹ sư nhiều năm kinh nghiệm chuyên sâu trong ngành nghề .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_14043.wav|những nguy cơ đó có thể là thai nhi bị dị tật bẩm sinh chậm phát triển hoặc sẽ mắc phải tình trạng rối loạn về hành vi trong tương lai .|những nguy cơ đó có thể là thai nhi bị dị tật bẩm sinh chậm phát triển hoặc sẽ mắc phải tình trạng rối loạn về hành vi trong tương lai .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_03716_4.wav|hoa dại và thêm những loài thú leo trèo dễ thương .|hoa dại và thêm những loài thú leo trèo dễ thương .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00676_2.wav|bạn hãy nghĩ đi nghĩ lại thật kỹ rồi hãy mở lời .|bạn hãy nghĩ đi nghĩ lại thật kỹ rồi hãy mở lời .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01458.wav|về mặt kỹ thuật vẫn có thể đá nhưng liệu các cầu thủ có quên hẳn được mọi chuyện không là điều hoàn toàn khác .|về mặt kỹ thuật vẫn có thể đá nhưng liệu các cầu thủ có quên hẳn được mọi chuyện không là điều hoàn toàn khác .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_01906_1.wav|trước những sai phạm của chàng .|trước những sai phạm của chàng .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_11495.wav|việc nhiều nhà cao tầng mọc lên ở một khu đất hẹp có thể không phải do luật ảnh minh hoạ .|việc nhiều nhà cao tầng mọc lên ở một khu đất hẹp có thể không phải do luật ảnh minh hoạ .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02952_3.wav|năng động .|năng động .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_02267_2.wav|sự nghiệp ổn định .|sự nghiệp ổn định .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_07527.wav|cuối cùng chúng tôi rất hân hạnh được làm người bạn đồng hành của quý khách .|cuối cùng chúng tôi rất hân hạnh được làm người bạn đồng hành của quý khách .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_00417_1.wav|giải thích về nguồn gốc thần linh .|giải thích về nguồn gốc thần linh .
/content/drive/pre-data/VLSP-BIG-PREPROCESS/wavs/InfoRe_09593.wav|nhiều lần ngồi trên xe buýt mà tim tôi như bị bóp chặt không sao thở nổi rồi lại bật khóc nức nở .|nhiều lần ngồi trên xe buýt mà tim tôi như bị bóp chặt không sao thở nổi rồi lại bật khóc nức nở .
